,Fulham,Nott'ham Forest,Bournemouth,Everton,Leeds United,West Ham,Huddersfield,Aston Villa,Burnley,Sheffield Utd,Cardiff City,Manchester Utd,Watford,Newcastle Utd,Leicester City,Liverpool,Brentford,Southampton,Wolves,Brighton,Tottenham,Arsenal,Norwich City,Crystal Palace,Chelsea,West Brom,Manchester City,Luton Town
397,54,30,93,33,0,39,0,72,39,33,0,60,0,93,0,87,66,0,48,54,81,63,0,57,30,0,93,15
398,45,57,36,51,0,69,0,72,33,39,0,48,0,90,0,69,54,0,48,51,57,63,0,69,66,0,87,36
399,36,48,18,51,0,63,0,75,48,33,0,81,0,72,0,60,72,0,45,51,69,78,0,42,54,0,99,45
400,51,27,39,54,0,63,0,66,24,21,0,78,0,66,0,81,72,0,48,72,57,72,0,66,72,0,99,12
401,36,60,60,24,0,45,0,60,54,21,0,93,0,72,0,72,72,0,36,42,60,48,0,84,78,0,99,24
402,18,30,48,36,0,45,0,63,45,30,0,51,0,90,0,87,81,0,69,63,90,54,0,78,57,0,81,24
403,33,54,24,48,0,42,0,57,36,33,0,66,0,78,0,90,84,0,36,87,81,78,0,42,45,0,105,21
404,51,42,60,72,0,33,0,54,57,48,0,69,0,66,0,66,51,0,63,87,30,84,0,36,27,0,84,60
405,51,39,42,36,0,36,0,54,54,21,0,63,0,69,0,96,66,0,42,84,66,78,0,69,54,0,90,30
406,48,45,39,66,0,51,0,57,24,33,0,93,0,69,0,84,75,0,42,39,78,69,0,45,84,0,93,6
407,36,48,21,42,0,45,0,60,60,39,0,78,0,99,0,75,72,0,24,87,63,93,0,42,60,0,72,24
408,36,54,54,51,0,36,0,63,36,24,0,87,0,33,0,87,96,0,45,72,51,51,0,78,48,0,99,39
409,66,51,33,51,0,39,0,39,51,24,0,87,0,57,0,90,39,0,33,93,66,78,0,60,66,0,99,18
410,78,30,39,36,0,48,0,75,48,27,0,60,0,66,0,78,93,0,27,33,51,105,0,78,51,0,69,48
411,72,45,60,33,0,39,0,66,45,30,0,66,0,72,0,69,51,0,33,72,48,102,0,42,57,0,102,36
412,75,36,27,33,0,48,0,69,36,63,0,93,0,39,0,78,81,0,48,54,69,75,0,39,66,0,105,6
413,84,72,75,57,0,48,0,42,30,33,0,75,0,72,0,72,54,0,48,63,39,78,0,45,57,0,69,27
414,54,45,27,54,0,60,0,69,27,39,0,51,0,63,0,84,45,0,72,75,63,84,0,66,54,0,96,12
415,75,75,33,18,0,51,0,60,27,21,0,84,0,75,0,81,33,0,54,84,75,87,0,54,42,0,72,39
416,45,51,39,45,0,36,0,63,30,21,0,75,0,66,0,81,54,0,36,72,66,102,0,57,66,0,108,27
417,42,39,48,51,0,60,0,78,45,30,0,96,0,66,0,66,72,0,48,24,63,78,0,72,39,0,99,24
418,66,48,45,27,0,81,0,42,54,21,0,78,0,63,0,81,48,0,33,63,57,90,0,60,39,0,111,33
419,36,21,48,48,0,51,0,54,60,39,0,60,0,60,0,99,96,0,30,51,57,87,0,36,66,0,111,30
420,45,51,21,30,0,45,0,72,51,21,0,60,0,102,0,102,63,0,42,84,60,54,0,60,54,0,102,21
421,60,45,27,33,0,48,0,78,18,33,0,57,0,87,0,84,78,0,39,51,69,69,0,75,63,0,87,39
422,42,24,51,36,0,72,0,51,48,45,0,87,0,48,0,75,102,0,39,51,36,87,0,48,75,0,81,42
423,51,39,27,72,0,54,0,84,39,24,0,78,0,66,0,54,66,0,24,39,66,90,0,48,57,0,111,51
424,63,21,27,30,0,45,0,66,48,45,0,60,0,75,0,75,81,0,42,57,81,51,0,66,66,0,99,42
425,18,54,57,57,0,42,0,54,39,27,0,60,0,69,0,87,60,0,51,60,90,96,0,42,57,0,99,21
426,45,27,27,30,0,66,0,63,24,39,0,72,0,96,0,78,57,0,42,75,75,72,0,72,27,0,99,54
427,60,48,15,51,0,39,0,78,36,39,0,66,0,87,0,69,78,0,57,90,57,99,0,57,36,0,69,9
428,63,57,36,63,0,21,0,72,42,39,0,69,0,75,0,57,63,0,54,57,39,102,0,39,60,0,93,39
429,45,21,57,57,0,39,0,69,36,39,0,78,0,75,0,102,63,0,63,63,69,69,0,54,48,0,81,12
430,51,45,45,42,0,57,0,69,57,12,0,57,0,87,0,90,60,0,51,69,27,84,0,48,75,0,93,21
431,51,60,30,54,0,51,0,75,21,21,0,51,0,96,0,72,63,0,30,75,63,99,0,48,54,0,93,33
432,39,45,33,36,0,54,0,75,69,15,0,72,0,54,0,87,90,0,69,69,54,66,0,57,57,0,78,21
433,30,36,51,36,0,60,0,72,63,36,0,72,0,81,0,69,78,0,45,54,60,78,0,42,48,0,87,42
434,54,30,42,66,0,63,0,63,39,45,0,78,0,69,0,99,54,0,45,48,66,66,0,57,42,0,96,18
435,48,39,30,33,0,45,0,69,27,39,0,78,0,72,0,87,75,0,60,51,33,99,0,48,60,0,87,60
436,66,21,36,57,0,33,0,48,57,27,0,72,0,93,0,69,69,0,54,57,60,90,0,60,54,0,93,24
437,54,54,45,45,0,39,0,72,60,45,0,87,0,84,0,78,54,0,57,66,51,78,0,36,54,0,60,21
438,36,54,30,57,0,54,0,51,27,39,0,99,0,75,0,81,60,0,24,48,78,96,0,42,78,0,90,21
439,39,51,24,60,0,24,0,60,39,36,0,75,0,69,0,78,90,0,51,48,87,66,0,33,75,0,96,39
440,39,78,21,45,0,33,0,87,30,57,0,81,0,66,0,96,48,0,30,78,54,69,0,51,42,0,108,27
441,51,51,30,57,0,51,0,48,45,24,0,57,0,96,0,90,75,0,48,69,30,72,0,72,51,0,93,30
442,39,72,54,60,0,39,0,63,36,45,0,81,0,51,0,111,81,0,60,48,54,69,0,18,60,0,69,30
443,60,39,45,39,0,51,0,87,33,18,0,54,0,75,0,75,63,0,39,45,81,72,0,63,51,0,90,60
444,51,42,33,24,0,45,0,57,48,60,0,87,0,75,0,90,69,0,60,48,75,57,0,48,69,0,93,9
445,30,45,30,18,0,36,0,87,63,42,0,66,0,48,0,75,72,0,63,72,69,93,0,51,33,0,87,60
446,69,57,42,45,0,45,0,42,57,48,0,75,0,75,0,99,96,0,36,60,54,66,0,18,57,0,75,24
447,63,36,18,39,0,51,0,57,81,48,0,90,0,69,0,87,57,0,63,81,42,69,0,51,24,0,96,18
448,54,51,45,54,0,66,0,90,51,6,0,75,0,75,0,78,51,0,42,48,84,63,0,54,27,0,93,33
449,45,30,48,57,0,54,0,39,42,30,0,75,0,84,0,90,57,0,57,60,72,63,0,72,48,0,99,18
450,69,42,45,39,0,48,0,72,36,45,0,87,0,66,0,66,78,0,42,54,57,105,0,15,66,0,75,33
451,30,63,45,69,0,48,0,99,51,21,0,60,0,54,0,93,69,0,39,48,57,60,0,42,51,0,105,36
452,45,36,48,45,0,39,0,69,48,39,0,60,0,57,0,66,78,0,42,72,75,99,0,27,69,0,90,36
453,33,63,54,48,0,48,0,84,54,18,0,72,0,42,0,102,84,0,33,66,54,54,0,66,48,0,93,24
454,42,69,24,30,0,33,0,72,54,27,0,78,0,81,0,75,54,0,66,63,57,96,0,42,42,0,96,39
455,69,45,60,60,0,30,0,78,51,51,0,72,0,69,0,69,72,0,36,63,33,69,0,54,60,0,72,27
456,39,69,33,24,0,45,0,81,54,45,0,72,0,57,0,66,90,0,42,57,63,84,0,51,60,0,84,24
457,57,36,27,66,0,36,0,54,39,51,0,66,0,78,0,78,63,0,39,90,66,96,0,30,45,0,99,24
458,63,60,51,39,0,42,0,63,69,51,0,81,0,63,0,72,54,0,27,84,36,78,0,51,54,0,87,15
459,60,30,27,60,0,42,0,51,45,39,0,57,0,54,0,78,87,0,21,60,75,93,0,66,69,0,84,42
460,84,18,42,33,0,57,0,81,33,36,0,75,0,87,0,96,42,0,24,60,66,51,0,57,42,0,102,54
461,51,51,21,36,0,15,0,81,33,42,0,60,0,90,0,84,87,0,36,45,63,84,0,66,75,0,93,27
462,66,39,45,69,0,66,0,60,15,39,0,96,0,72,0,48,84,0,57,84,39,87,0,21,48,0,84,21
463,39,39,51,30,0,69,0,51,27,33,0,69,0,72,0,66,51,0,54,69,93,99,0,51,69,0,63,45
464,39,30,48,30,0,36,0,72,36,51,0,90,0,66,0,96,66,0,54,72,57,51,0,45,69,0,93,39
465,33,60,54,66,0,54,0,69,63,42,0,54,0,75,0,78,75,0,54,48,84,81,0,18,27,0,78,27
466,75,33,51,24,0,33,0,51,72,39,0,75,0,84,0,60,69,0,42,60,54,78,0,51,66,0,102,21
467,39,90,27,18,0,54,0,72,42,54,0,81,0,96,0,57,63,0,27,69,51,72,0,42,63,0,96,27
468,69,33,66,54,0,48,0,69,39,27,0,78,0,66,0,60,90,0,51,63,60,75,0,42,48,0,87,15
469,24,42,45,51,0,63,0,66,30,15,0,60,0,54,0,90,81,0,45,63,69,87,0,63,75,0,90,27
470,81,27,42,60,0,42,0,87,51,15,0,81,0,84,0,51,84,0,45,63,51,72,0,36,24,0,99,45
471,96,33,36,39,0,51,0,45,48,24,0,69,0,63,0,93,69,0,69,81,69,60,0,54,27,0,93,21
472,75,66,39,48,0,36,0,39,57,48,0,75,0,99,0,102,48,0,18,69,45,63,0,63,51,0,90,9
473,42,18,42,78,0,57,0,78,54,33,0,66,0,72,0,75,75,0,45,33,69,60,0,69,36,0,90,48
474,45,36,36,48,0,72,0,81,51,42,0,54,0,93,0,72,96,0,24,57,63,72,0,39,60,0,75,24
475,39,54,51,36,0,27,0,72,51,42,0,75,0,90,0,90,84,0,39,51,45,75,0,57,33,0,90,39
476,42,42,54,27,0,42,0,45,54,39,0,90,0,69,0,69,99,0,39,63,39,81,0,66,60,0,102,18
477,30,42,54,54,0,90,0,78,45,9,0,93,0,69,0,72,63,0,33,78,36,87,0,48,36,0,84,39
478,69,48,57,15,0,42,0,63,33,39,0,87,0,36,0,84,78,0,51,81,72,69,0,60,39,0,99,18
479,51,54,30,39,0,69,0,57,21,30,0,96,0,66,0,87,78,0,42,66,60,63,0,66,30,0,102,33
480,69,63,48,30,0,48,0,63,48,24,0,78,0,72,0,93,45,0,60,54,72,69,0,51,27,0,99,27
481,45,66,30,60,0,48,0,99,42,39,0,66,0,60,0,90,45,0,51,51,51,90,0,30,72,0,84,21
482,69,24,30,48,0,21,0,69,18,33,0,93,0,90,0,66,72,0,54,72,84,81,0,36,42,0,102,36
483,66,48,51,36,0,60,0,30,30,42,0,81,0,78,0,93,63,0,36,72,69,87,0,36,42,0,93,27
484,45,66,66,45,0,66,0,63,33,30,0,60,0,72,0,60,51,0,39,57,63,96,0,69,42,0,96,21
485,78,57,12,48,0,39,0,63,48,15,0,78,0,78,0,78,51,0,27,69,45,87,0,63,75,0,87,42
486,63,42,24,63,0,33,0,72,51,30,0,63,0,42,0,90,72,0,36,54,84,87,0,66,24,0,96,48
487,48,36,42,60,0,36,0,69,48,39,0,87,0,84,0,87,33,0,45,75,81,75,0,42,30,0,96,27
488,48,57,66,66,0,18,0,78,42,60,0,57,0,66,0,87,48,0,60,54,54,81,0,30,66,0,78,24
489,57,42,57,27,0,45,0,84,72,27,0,81,0,72,0,75,42,0,36,54,78,81,0,45,51,0,105,9
490,48,42,45,48,0,39,0,84,27,30,0,84,0,72,0,84,48,0,18,51,66,105,0,48,69,0,96,36
491,54,66,24,42,0,45,0,90,66,30,0,75,0,90,0,69,48,0,54,57,63,48,0,54,45,0,81,39
492,51,60,33,27,0,69,0,78,45,30,0,51,0,60,0,81,69,0,21,84,72,66,0,60,69,0,99,15
493,33,39,51,69,0,48,0,78,42,51,0,48,0,81,0,102,48,0,75,66,48,54,0,45,54,0,84,24
494,45,54,90,36,0,27,0,81,42,36,0,75,0,60,0,78,39,0,78,78,78,57,0,48,51,0,75,12
495,84,48,42,72,0,51,0,57,51,57,0,60,0,66,0,66,69,0,39,69,69,63,0,36,27,0,96,18
496,42,51,42,51,0,72,0,57,9,24,0,78,0,81,0,81,69,0,21,84,69,78,0,51,48,0,87,45
497,27,42,33,51,0,66,0,51,42,42,0,57,0,63,0,81,102,0,66,45,78,96,0,30,57,0,102,9
498,51,54,33,66,0,30,0,69,51,27,0,78,0,75,0,90,24,0,48,60,66,75,0,63,57,0,99,24
499,48,57,54,45,0,63,0,78,48,3,0,48,0,78,0,84,75,0,24,84,51,84,0,36,48,0,105,27
500,36,36,54,30,0,54,0,36,69,21,0,87,0,78,0,78,81,0,42,90,66,45,0,57,69,0,87,24
501,48,42,48,33,0,51,0,69,21,24,0,51,0,81,0,99,51,0,42,90,63,81,0,57,57,0,78,54
502,12,81,33,72,0,69,0,66,33,42,0,87,0,78,0,60,51,0,54,78,45,84,0,42,57,0,84,12
503,72,51,54,45,0,60,0,84,48,21,0,81,0,69,0,54,57,0,39,84,42,87,0,60,45,0,69,18
504,27,42,39,39,0,33,0,72,63,30,0,102,0,75,0,72,81,0,27,90,54,72,0,54,69,0,84,15
505,45,45,39,54,0,66,0,57,45,27,0,87,0,93,0,51,39,0,42,75,72,81,0,45,66,0,90,21
506,48,36,66,33,0,54,0,69,36,33,0,69,0,60,0,90,69,0,42,48,90,81,0,39,54,0,99,24
507,27,57,27,54,0,42,0,72,18,39,0,60,0,75,0,87,51,0,66,90,51,75,0,78,48,0,90,33
508,45,45,36,66,0,60,0,66,45,15,0,84,0,66,0,93,66,0,69,42,57,78,0,30,57,0,105,15
509,60,54,42,45,0,45,0,63,33,15,0,66,0,78,0,63,84,0,63,48,60,81,0,66,48,0,90,36
510,27,63,27,18,0,57,0,96,30,12,0,96,0,72,0,90,42,0,54,57,72,81,0,66,48,0,87,45
511,51,57,12,36,0,66,0,54,36,27,0,90,0,81,0,84,81,0,33,54,75,63,0,39,36,0,96,69
512,75,60,33,36,0,30,0,51,30,60,0,72,0,69,0,105,54,0,51,60,72,84,0,45,60,0,78,15
513,45,36,21,45,0,57,0,69,66,24,0,75,0,81,0,90,63,0,60,63,48,81,0,45,63,0,93,15
514,42,57,33,33,0,36,0,69,36,24,0,78,0,66,0,87,54,0,54,84,63,84,0,51,69,0,87,33
515,45,42,63,66,0,27,0,69,33,30,0,90,0,78,0,54,87,0,33,60,81,93,0,27,57,0,81,24
516,30,66,54,21,0,57,0,63,42,39,0,66,0,60,0,78,78,0,81,45,60,69,0,54,81,0,87,9
517,9,24,66,66,0,33,0,57,54,33,0,63,0,81,0,69,57,0,48,54,72,87,0,96,57,0,90,24
518,69,60,45,57,0,36,0,54,54,12,0,93,0,72,0,66,54,0,57,78,78,54,0,48,39,0,87,27
519,51,27,60,33,0,48,0,96,42,45,0,90,0,63,0,60,96,0,57,54,60,75,0,45,24,0,93,21
520,69,66,36,42,0,75,0,72,36,15,0,84,0,66,0,84,75,0,24,45,75,57,0,27,63,0,96,33
521,54,48,27,30,0,69,0,96,51,39,0,72,0,60,0,72,45,0,45,60,63,90,0,48,39,0,93,39
522,51,51,57,45,0,27,0,63,39,30,0,66,0,84,0,96,66,0,54,45,51,81,0,57,18,0,111,48
523,27,48,48,60,0,36,0,84,36,63,0,78,0,57,0,84,72,0,33,57,39,90,0,48,45,0,87,48
524,78,21,39,60,0,51,0,81,57,24,0,75,0,57,0,81,51,0,36,51,75,78,0,54,63,0,87,21
525,45,54,33,60,0,57,0,75,24,60,0,66,0,75,0,81,57,0,48,69,72,42,0,60,57,0,81,24
526,81,33,39,30,0,42,0,72,42,45,0,78,0,57,0,57,63,0,54,69,75,99,0,27,72,0,96,9
527,27,48,51,15,0,36,0,84,27,42,0,45,0,60,0,81,81,0,69,69,84,81,0,63,57,0,102,18
528,21,39,30,57,0,30,0,75,54,24,0,69,0,81,0,90,69,0,54,63,45,72,0,72,69,0,105,21
529,60,45,27,45,0,45,0,72,36,39,0,78,0,81,0,66,75,0,63,60,42,72,0,51,39,0,111,33
530,45,30,30,24,0,21,0,57,21,39,0,81,0,81,0,81,93,0,90,69,63,72,0,48,63,0,99,33
531,69,39,24,63,0,54,0,72,51,51,0,63,0,45,0,84,42,0,51,57,90,72,0,48,69,0,81,15
532,87,69,51,18,0,57,0,69,21,33,0,87,0,78,0,78,60,0,48,54,54,57,0,72,39,0,96,12
533,36,75,18,51,0,15,0,45,57,30,0,48,0,66,0,90,69,0,42,105,66,66,0,60,78,0,96,27
534,57,36,21,57,0,36,0,51,60,33,0,78,0,81,0,84,60,0,60,42,72,87,0,63,60,0,75,27
535,42,45,78,24,0,42,0,69,42,39,0,96,0,66,0,75,69,0,57,60,57,81,0,18,36,0,99,45
536,93,36,33,69,0,39,0,78,21,24,0,72,0,75,0,45,87,0,63,51,60,90,0,60,51,0,75,18
537,51,18,51,51,0,42,0,78,33,39,0,90,0,84,0,54,39,0,60,66,63,69,0,48,69,0,102,33
538,57,42,57,57,0,42,0,54,24,24,0,69,0,90,0,75,66,0,33,66,81,69,0,66,66,0,93,9
539,72,66,18,54,0,54,0,66,48,36,0,90,0,63,0,93,60,0,42,30,63,66,0,39,30,0,99,51
540,45,54,42,42,0,51,0,81,39,45,0,84,0,63,0,57,72,0,36,84,63,84,0,33,57,0,75,33
541,63,39,42,48,0,81,0,21,30,39,0,72,0,63,0,69,60,0,69,39,75,66,0,75,75,0,96,18
542,21,30,24,54,0,69,0,87,27,39,0,72,0,63,0,75,60,0,63,57,81,90,0,42,75,0,84,27
543,54,42,39,36,0,75,0,78,42,36,0,75,0,78,0,63,57,0,27,51,57,69,0,72,51,0,111,27
544,24,63,15,48,0,63,0,72,30,48,0,96,0,84,0,51,72,0,42,45,66,78,0,54,39,0,105,45
545,90,60,33,24,0,57,0,48,51,42,0,90,0,63,0,60,36,0,84,87,60,69,0,27,36,0,78,45
546,39,51,24,69,0,99,0,54,60,54,0,42,0,87,0,75,84,0,42,42,60,75,0,48,21,0,96,18
547,66,27,75,39,0,63,0,57,27,57,0,60,0,69,0,72,81,0,39,45,69,90,0,75,30,0,78,21
548,36,48,63,24,0,72,0,42,39,54,0,54,0,54,0,51,90,0,39,66,81,87,0,54,72,0,78,36
549,69,36,54,63,0,18,0,63,87,24,0,57,0,45,0,90,66,0,42,66,60,69,0,69,69,0,78,15
550,45,57,48,39,0,51,0,87,24,54,0,66,0,75,0,84,51,0,63,63,45,66,0,33,63,0,93,33
551,39,69,21,27,0,66,0,96,45,33,0,78,0,78,0,60,18,0,36,69,84,72,0,57,57,0,93,42
552,42,69,39,30,0,27,0,81,30,24,0,75,0,63,0,87,69,0,39,84,72,78,0,75,54,0,90,12
553,45,24,45,60,0,33,0,87,36,45,0,39,0,108,0,75,87,0,39,51,72,66,0,57,51,0,96,24
554,24,66,39,57,0,54,0,63,66,33,0,75,0,54,0,63,66,0,42,57,57,60,0,72,57,0,108,27
555,66,39,57,48,0,51,0,45,42,21,0,66,0,78,0,90,60,0,33,51,60,87,0,54,60,0,93,39
556,33,63,51,60,0,15,0,78,48,33,0,78,0,42,0,93,81,0,66,78,30,87,0,27,63,0,90,24
557,42,36,27,63,0,75,0,87,24,27,0,72,0,72,0,72,72,0,57,39,69,81,0,60,60,0,96,9
558,66,18,27,60,0,33,0,72,39,36,0,72,0,93,0,90,66,0,39,66,72,75,0,39,48,0,66,63
559,36,69,54,30,0,60,0,51,36,21,0,57,0,72,0,75,57,0,60,69,69,90,0,57,54,0,105,18
560,57,48,63,48,0,72,0,42,21,36,0,87,0,66,0,69,75,0,48,72,27,81,0,42,51,0,96,39
561,33,36,63,48,0,78,0,84,30,12,0,48,0,78,0,72,78,0,72,54,57,66,0,69,48,0,93,21
562,45,75,42,51,0,24,0,69,30,39,0,48,0,87,0,81,54,0,90,45,39,93,0,36,78,0,99,15
563,45,63,24,54,0,30,0,57,45,54,0,93,0,48,0,99,60,0,45,63,57,87,0,66,33,0,96,21
564,51,54,48,51,0,39,0,75,60,27,0,57,0,75,0,84,57,0,63,72,72,90,0,30,27,0,93,15
565,39,63,27,63,0,45,0,33,30,78,0,51,0,60,0,99,75,0,54,48,51,87,0,69,57,0,87,24
566,60,33,42,24,0,69,0,81,39,57,0,63,0,72,0,72,60,0,48,69,54,84,0,39,66,0,93,15
567,93,66,24,63,0,33,0,39,24,39,0,42,0,69,0,93,57,0,60,72,63,72,0,51,63,0,84,33
568,60,42,18,57,0,39,0,54,45,36,0,84,0,45,0,69,78,0,45,78,81,54,0,48,63,0,93,51
569,42,21,51,51,0,54,0,66,21,42,0,105,0,84,0,93,57,0,33,72,51,93,0,45,45,0,75,39
570,36,15,51,30,0,57,0,45,75,60,0,66,0,78,0,81,78,0,45,84,60,87,0,54,39,0,84,15
571,66,75,48,42,0,75,0,57,57,27,0,66,0,54,0,69,84,0,48,60,45,60,0,21,42,0,108,36
572,66,45,24,27,0,48,0,90,27,30,0,60,0,57,0,90,45,0,42,69,75,78,0,51,66,0,102,48
573,39,60,21,51,0,39,0,63,33,66,0,90,0,72,0,63,69,0,54,75,69,81,0,54,60,0,72,9
574,54,72,51,30,0,45,0,87,45,39,0,66,0,24,0,78,63,0,45,87,57,60,0,57,51,0,81,48
575,42,51,27,33,0,81,0,69,45,30,0,51,0,90,0,96,75,0,30,75,63,69,0,48,51,0,105,9
576,30,60,24,66,0,63,0,72,54,33,0,33,0,54,0,96,39,0,72,87,63,72,0,48,36,0,96,42
577,57,51,57,57,0,54,0,72,36,18,0,63,0,90,0,63,66,0,18,66,75,84,0,54,30,0,99,30
578,75,54,30,72,0,36,0,66,33,27,0,72,0,72,0,81,84,0,36,72,57,78,0,42,63,0,84,6
579,48,45,39,63,0,51,0,57,33,18,0,75,0,63,0,105,78,0,24,60,63,75,0,93,36,0,72,42
580,66,30,63,42,0,36,0,84,33,27,0,72,0,66,0,48,69,0,51,90,66,66,0,54,63,0,93,21
581,30,66,24,60,0,24,0,75,45,42,0,78,0,93,0,96,57,0,63,66,60,81,0,33,39,0,75,33
582,78,45,51,60,0,24,0,81,33,39,0,66,0,81,0,81,78,0,39,54,54,96,0,39,60,0,72,9
583,78,48,36,42,0,60,0,69,24,33,0,84,0,78,0,96,54,0,36,51,66,72,0,39,57,0,105,12
584,54,30,30,57,0,51,0,60,39,12,0,63,0,81,0,99,81,0,66,42,45,87,0,51,87,0,99,6
585,81,24,15,45,0,48,0,72,57,24,0,72,0,69,0,90,66,0,75,33,66,75,0,57,60,0,102,9
586,48,57,87,45,0,36,0,96,27,21,0,57,0,72,0,84,48,0,60,60,45,48,0,75,45,0,99,30
587,57,75,48,81,0,39,0,45,36,33,0,69,0,63,0,93,51,0,33,75,75,57,0,42,36,0,93,39
588,39,57,57,39,0,24,0,60,45,27,0,84,0,69,0,81,42,0,45,39,75,96,0,78,57,0,99,27
589,57,54,36,27,0,60,0,69,24,33,0,72,0,60,0,81,96,0,51,69,54,99,0,51,51,0,87,9
590,45,21,45,63,0,54,0,72,39,57,0,81,0,51,0,87,81,0,78,33,51,78,0,42,57,0,96,9
591,63,72,45,33,0,84,0,60,57,18,0,69,0,87,0,93,63,0,27,72,39,75,0,18,42,0,108,15
592,57,54,36,60,0,45,0,51,57,45,0,90,0,60,0,93,66,0,54,63,81,69,0,24,39,0,78,18
593,45,63,57,30,0,54,0,69,75,42,0,60,0,81,0,66,75,0,63,63,72,57,0,36,30,0,78,24
594,66,45,54,30,0,42,0,66,30,24,0,84,0,81,0,72,81,0,69,51,57,75,0,51,39,0,102,21
595,48,30,54,45,0,69,0,54,48,42,0,66,0,69,0,84,63,0,57,57,84,72,0,30,51,0,99,18
596,27,51,45,66,0,48,0,69,24,51,0,99,0,81,0,90,39,0,57,72,51,78,0,39,54,0,78,21
597,54,57,30,51,0,51,0,36,54,24,0,66,0,90,0,48,63,0,27,66,84,69,0,75,42,0,108,45
