,Fulham,Nott'ham Forest,Bournemouth,Everton,Leeds United,West Ham,Huddersfield,Aston Villa,Burnley,Sheffield Utd,Cardiff City,Manchester Utd,Watford,Newcastle Utd,Leicester City,Liverpool,Brentford,Southampton,Wolves,Brighton,Tottenham,Arsenal,Norwich City,Crystal Palace,Chelsea,West Brom,Manchester City,Luton Town
598,48,72,33,54,0,51,0,93,36,30,0,75,0,90,0,69,75,0,48,66,30,75,0,27,48,0,102,18
599,48,51,42,75,0,66,0,39,30,33,0,66,0,81,0,93,66,0,57,72,48,78,0,21,51,0,66,57
600,75,60,39,45,0,45,0,75,57,30,0,63,0,75,0,57,69,0,36,72,51,48,0,54,78,0,93,18
601,33,45,42,36,0,39,0,75,36,60,0,78,0,54,0,57,69,0,54,75,75,90,0,51,63,0,93,15
602,21,33,36,12,0,66,0,57,57,45,0,90,0,93,0,84,72,0,51,69,48,81,0,51,45,0,99,30
603,69,48,54,39,0,63,0,69,27,36,0,57,0,63,0,90,72,0,27,45,63,60,0,45,48,0,102,63
604,51,63,45,57,0,42,0,57,39,33,0,63,0,69,0,81,72,0,54,72,72,72,0,30,72,0,90,6
605,78,57,51,66,0,48,0,60,42,27,0,69,0,81,0,69,60,0,21,72,84,93,0,60,21,0,72,9
606,75,39,27,54,0,57,0,75,39,27,0,66,0,84,0,84,66,0,33,69,24,78,0,75,54,0,87,27
607,42,57,15,33,0,63,0,78,30,63,0,75,0,51,0,78,63,0,39,72,57,96,0,69,48,0,90,21
608,54,54,63,33,0,69,0,45,45,30,0,75,0,72,0,90,90,0,42,30,87,84,0,18,66,0,66,27
609,78,69,33,63,0,45,0,78,33,30,0,93,0,66,0,81,75,0,63,78,36,48,0,48,30,0,72,21
610,69,36,36,45,0,48,0,30,51,30,0,63,0,69,0,72,93,0,72,66,69,60,0,45,93,0,78,15
611,42,54,51,72,0,63,0,69,27,30,0,81,0,54,0,78,24,0,69,72,69,78,0,63,33,0,99,12
612,42,78,21,39,0,51,0,72,48,24,0,72,0,75,0,87,78,0,27,48,69,84,0,72,54,0,84,15
613,39,45,33,42,0,57,0,51,48,66,0,66,0,81,0,72,57,0,42,57,78,99,0,36,51,0,102,18
614,51,66,33,39,0,60,0,78,36,24,0,81,0,72,0,75,36,0,69,75,75,75,0,48,60,0,81,6
615,66,69,6,48,0,75,0,60,45,30,0,87,0,72,0,84,45,0,60,75,45,66,0,30,15,0,93,69
616,57,63,33,45,0,48,0,63,42,27,0,93,0,63,0,66,54,0,48,75,54,75,0,57,39,0,105,33
617,54,36,66,21,0,54,0,72,33,15,0,63,0,78,0,57,78,0,75,87,75,72,0,45,39,0,96,24
618,30,63,48,63,0,45,0,72,48,48,0,78,0,84,0,87,45,0,51,51,36,81,0,42,69,0,72,27
619,45,60,24,42,0,75,0,81,54,30,0,57,0,69,0,75,54,0,36,78,57,93,0,36,45,0,105,24
620,48,57,63,27,0,48,0,81,60,21,0,75,0,45,0,81,63,0,27,66,42,93,0,54,63,0,96,30
621,33,33,57,42,0,42,0,51,51,36,0,87,0,72,0,78,60,0,48,51,57,108,0,60,54,0,90,30
622,42,42,33,57,0,42,0,27,36,27,0,81,0,90,0,87,66,0,48,48,75,75,0,60,72,0,90,42
623,18,39,78,33,0,51,0,81,57,24,0,69,0,78,0,99,42,0,45,69,72,78,0,57,57,0,69,24
624,48,63,45,30,0,90,0,39,36,36,0,48,0,63,0,90,63,0,36,63,63,93,0,45,60,0,99,30
625,27,42,27,30,0,54,0,48,24,30,0,81,0,81,0,81,60,0,51,57,69,90,0,78,78,0,105,27
626,42,48,36,60,0,54,0,63,18,48,0,54,0,57,0,75,78,0,69,78,69,81,0,63,30,0,78,39
627,42,39,18,39,0,45,0,96,21,42,0,60,0,78,0,75,66,0,33,81,66,84,0,60,60,0,90,45
628,75,63,30,54,0,33,0,63,57,60,0,72,0,69,0,78,51,0,45,69,60,72,0,33,45,0,102,9
629,51,36,33,18,0,45,0,72,30,54,0,96,0,69,0,75,72,0,51,99,72,72,0,42,51,0,90,12
630,33,33,42,54,0,36,0,63,57,57,0,96,0,57,0,102,42,0,27,78,78,66,0,39,75,0,78,27
631,51,51,30,51,0,39,0,72,51,33,0,78,0,66,0,78,90,0,33,78,51,81,0,42,63,0,90,12
632,36,60,48,39,0,48,0,90,33,39,0,78,0,78,0,90,51,0,54,54,60,78,0,48,45,0,96,15
633,45,54,36,18,0,42,0,72,57,54,0,51,0,87,0,75,78,0,45,72,48,84,0,36,60,0,93,33
634,60,63,51,57,0,48,0,51,75,30,0,45,0,60,0,84,72,0,30,57,63,87,0,36,45,0,99,27
635,51,33,57,36,0,51,0,78,51,15,0,84,0,87,0,75,45,0,72,48,63,81,0,39,42,0,111,21
636,45,48,36,36,0,27,0,54,33,6,0,90,0,66,0,75,72,0,54,75,81,93,0,69,66,0,81,33
637,78,30,39,36,0,57,0,75,39,42,0,87,0,72,0,102,75,0,33,60,51,57,0,27,42,0,93,45
638,45,66,33,30,0,21,0,72,51,21,0,66,0,96,0,81,75,0,45,78,45,90,0,63,33,0,87,42
639,54,36,45,45,0,45,0,57,36,30,0,90,0,60,0,93,63,0,72,63,57,99,0,57,45,0,75,18
640,54,63,51,42,0,45,0,66,66,27,0,93,0,78,0,75,39,0,33,30,45,66,0,69,90,0,69,39
641,36,36,51,39,0,84,0,84,27,12,0,87,0,81,0,60,87,0,54,51,63,57,0,48,75,0,75,33
642,69,48,69,42,0,39,0,75,39,45,0,63,0,60,0,87,72,0,36,42,60,75,0,51,60,0,93,15
643,45,69,30,54,0,30,0,87,57,18,0,93,0,57,0,84,63,0,48,87,63,48,0,69,42,0,72,24
644,60,57,36,45,0,15,0,84,54,36,0,57,0,63,0,81,72,0,39,72,54,99,0,51,39,0,90,36
645,63,63,39,36,0,66,0,66,45,18,0,75,0,63,0,87,66,0,15,45,72,96,0,45,60,0,93,27
646,33,30,39,42,0,42,0,84,42,60,0,75,0,69,0,99,63,0,63,75,39,51,0,54,63,0,90,27
647,90,48,24,42,0,54,0,36,69,48,0,93,0,69,0,66,39,0,45,39,63,81,0,39,48,0,111,36
648,42,51,30,33,0,51,0,99,45,42,0,69,0,48,0,93,84,0,18,60,72,87,0,60,51,0,90,15
649,75,42,21,45,0,54,0,66,27,51,0,72,0,90,0,84,48,0,36,60,63,84,0,81,66,0,66,9
650,60,57,30,42,0,36,0,87,21,21,0,87,0,90,0,72,60,0,51,51,69,87,0,60,51,0,87,21
651,66,42,42,36,0,42,0,42,42,42,0,57,0,75,0,63,90,0,45,66,45,93,0,51,87,0,93,21
652,15,69,63,60,0,27,0,81,48,9,0,54,0,63,0,93,84,0,42,69,87,66,0,69,42,0,78,21
653,24,42,60,51,0,75,0,39,60,30,0,81,0,87,0,90,66,0,36,81,54,63,0,27,63,0,93,18
654,24,36,63,51,0,39,0,72,36,66,0,81,0,81,0,63,93,0,48,60,54,75,0,48,48,0,81,21
655,51,39,69,60,0,51,0,81,30,36,0,75,0,78,0,39,60,0,51,18,69,81,0,66,69,0,99,18
656,36,9,36,60,0,72,0,66,45,51,0,81,0,60,0,102,57,0,72,84,36,57,0,54,51,0,87,24
657,42,18,21,54,0,39,0,69,69,27,0,69,0,81,0,90,66,0,39,96,84,81,0,54,51,0,75,15
658,84,78,45,60,0,48,0,63,51,54,0,78,0,54,0,75,78,0,27,72,48,51,0,51,42,0,60,21
659,78,75,18,33,0,51,0,66,36,57,0,45,0,66,0,75,57,0,39,78,78,72,0,66,48,0,90,12
660,72,27,21,42,0,45,0,63,48,42,0,39,0,75,0,102,69,0,21,42,81,96,0,66,42,0,114,33
661,45,69,36,36,0,45,0,72,42,33,0,84,0,60,0,78,78,0,42,69,66,84,0,51,18,0,105,27
662,54,57,57,24,0,21,0,90,33,42,0,60,0,66,0,84,78,0,36,72,63,75,0,63,57,0,93,15
663,60,60,27,51,0,51,0,75,42,54,0,57,0,63,0,96,39,0,33,48,81,87,0,51,39,0,87,39
664,39,69,48,45,0,60,0,60,27,36,0,54,0,60,0,75,81,0,39,45,81,87,0,45,69,0,108,12
665,30,81,33,39,0,48,0,75,69,39,0,87,0,84,0,102,66,0,42,39,60,42,0,54,51,0,93,6
666,63,51,18,24,0,75,0,63,42,24,0,63,0,75,0,90,69,0,30,66,78,84,0,57,66,0,75,27
667,72,60,21,36,0,57,0,57,27,60,0,87,0,81,0,75,78,0,39,54,72,78,0,33,30,0,96,27
668,60,30,51,57,0,33,0,75,48,30,0,78,0,78,0,66,78,0,27,45,39,72,0,66,69,0,102,36
669,51,60,24,42,0,90,0,90,39,21,0,87,0,81,0,72,60,0,45,42,33,72,0,51,69,0,105,6
670,36,60,57,36,0,60,0,81,18,51,0,78,0,72,0,69,78,0,45,33,51,96,0,33,48,0,99,39
671,60,60,18,48,0,48,0,30,45,30,0,60,0,63,0,93,87,0,60,66,63,84,0,63,57,0,87,18
672,24,45,33,45,0,33,0,72,57,39,0,66,0,96,0,87,72,0,51,69,42,72,0,63,75,0,84,15
673,69,60,51,42,0,36,0,69,30,33,0,60,0,60,0,63,54,0,51,57,75,78,0,63,63,0,87,39
674,33,57,27,72,0,33,0,57,57,33,0,57,0,75,0,87,69,0,24,69,99,78,0,48,57,0,81,27
675,75,57,57,36,0,39,0,69,42,9,0,84,0,72,0,81,93,0,57,69,42,87,0,51,24,0,72,24
676,66,33,45,36,0,63,0,66,48,30,0,51,0,63,0,69,60,0,33,72,69,99,0,57,42,0,93,45
677,36,48,39,75,0,66,0,57,72,21,0,84,0,75,0,75,42,0,72,60,69,75,0,33,66,0,60,15
678,51,54,27,81,0,69,0,66,54,30,0,60,0,96,0,75,69,0,42,45,42,90,0,57,24,0,96,12
679,54,48,33,18,0,57,0,84,60,18,0,78,0,72,0,63,45,0,69,72,57,60,0,51,60,0,108,33
680,63,33,39,51,0,60,0,45,57,27,0,69,0,90,0,87,78,0,63,66,57,57,0,36,48,0,93,21
681,51,57,57,27,0,12,0,48,39,33,0,96,0,87,0,69,51,0,81,81,81,81,0,39,48,0,81,21
682,72,27,33,30,0,42,0,69,21,42,0,81,0,90,0,81,54,0,63,45,84,63,0,54,66,0,96,27
683,66,45,30,27,0,45,0,69,51,30,0,81,0,90,0,87,66,0,54,42,60,54,0,72,57,0,102,12
684,63,42,54,39,0,51,0,69,63,21,0,84,0,75,0,72,81,0,30,72,24,81,0,57,60,0,87,15
685,51,30,42,60,0,45,0,75,72,15,0,81,0,75,0,51,75,0,75,51,81,93,0,33,33,0,84,18
686,39,48,24,39,0,24,0,96,78,63,0,72,0,54,0,84,48,0,36,69,66,75,0,69,36,0,84,36
687,27,51,51,51,0,39,0,54,42,60,0,69,0,69,0,87,45,0,57,63,66,96,0,39,66,0,81,27
688,48,36,51,24,0,45,0,66,66,30,0,78,0,54,0,87,69,0,51,69,78,96,0,33,57,0,72,30
689,30,66,27,45,0,45,0,51,42,27,0,69,0,48,0,93,72,0,51,72,69,81,0,60,78,0,78,36
690,60,45,57,57,0,66,0,51,51,36,0,93,0,75,0,78,63,0,45,54,72,63,0,30,36,0,78,30
691,57,51,36,96,0,36,0,63,33,33,0,45,0,48,0,93,48,0,72,72,66,93,0,60,45,0,93,0
692,63,30,33,72,0,36,0,75,69,48,0,78,0,87,0,69,45,0,12,78,81,78,0,54,51,0,66,15
693,66,39,30,63,0,51,0,72,33,12,0,78,0,78,0,69,57,0,66,54,84,75,0,63,42,0,75,33
694,51,30,51,24,0,57,0,66,42,51,0,87,0,72,0,63,102,0,63,72,45,96,0,24,42,0,78,24
695,60,45,36,66,0,36,0,45,48,36,0,81,0,84,0,60,78,0,54,81,45,108,0,51,27,0,90,9
696,60,75,45,42,0,39,0,63,42,27,0,75,0,75,0,63,90,0,69,30,60,84,0,33,42,0,99,27
697,60,57,12,63,0,72,0,72,69,48,0,66,0,60,0,66,63,0,39,45,81,87,0,36,39,0,75,30
698,27,54,51,24,0,51,0,48,66,48,0,84,0,45,0,93,72,0,63,60,48,72,0,63,57,0,66,48
699,57,66,42,42,0,45,0,54,63,9,0,78,0,72,0,93,60,0,66,57,72,69,0,54,21,0,102,18
700,45,45,30,36,0,75,0,75,60,30,0,72,0,69,0,87,81,0,39,54,33,90,0,60,60,0,78,21
701,69,33,27,24,0,45,0,66,42,36,0,72,0,63,0,75,66,0,36,87,81,69,0,78,63,0,84,24
702,75,45,42,27,0,69,0,48,45,48,0,75,0,90,0,87,63,0,69,51,24,48,0,51,51,0,105,27
703,27,24,48,45,0,69,0,78,21,39,0,57,0,81,0,81,57,0,48,87,69,75,0,45,75,0,87,27
704,60,27,18,24,0,36,0,75,51,45,0,78,0,90,0,102,69,0,60,69,45,78,0,66,75,0,48,24
705,57,51,36,48,0,54,0,87,51,24,0,60,0,72,0,87,81,0,60,57,48,72,0,39,24,0,96,36
706,48,69,27,45,0,39,0,81,36,45,0,81,0,78,0,69,75,0,60,54,60,84,0,39,54,0,75,21
707,39,48,39,42,0,54,0,69,69,33,0,60,0,87,0,78,66,0,30,54,75,96,0,42,48,0,81,30
708,81,21,45,30,0,42,0,96,15,27,0,63,0,60,0,72,66,0,63,57,39,81,0,90,63,0,99,30
709,36,42,33,21,0,45,0,72,45,51,0,78,0,66,0,72,60,0,48,87,75,90,0,63,45,0,87,24
710,60,33,24,60,0,54,0,78,36,33,0,93,0,54,0,69,54,0,93,33,66,75,0,72,24,0,93,36
711,45,24,66,48,0,54,0,72,27,12,0,72,0,90,0,66,90,0,57,54,72,63,0,24,75,0,87,42
712,48,36,51,45,0,66,0,78,69,24,0,90,0,78,0,78,39,0,39,54,57,84,0,27,66,0,93,18
713,57,30,45,45,0,45,0,78,42,21,0,66,0,51,0,93,78,0,57,72,78,90,0,45,36,0,93,18
714,84,63,48,27,0,39,0,42,51,21,0,81,0,63,0,102,60,0,54,60,72,54,0,57,33,0,111,18
715,48,45,27,30,0,57,0,96,54,24,0,33,0,51,0,75,90,0,48,84,66,51,0,69,57,0,99,36
716,63,54,51,48,0,45,0,78,45,24,0,72,0,84,0,75,78,0,39,78,39,72,0,24,63,0,84,24
717,36,48,27,60,0,21,0,30,54,36,0,87,0,90,0,90,66,0,51,27,51,102,0,51,81,0,99,33
718,60,30,24,48,0,54,0,54,33,39,0,78,0,81,0,69,18,0,63,69,57,108,0,66,72,0,81,36
719,30,51,75,27,0,42,0,57,36,39,0,78,0,69,0,84,69,0,45,66,69,96,0,54,42,0,84,27
720,63,60,39,51,0,57,0,69,30,30,0,81,0,75,0,93,51,0,60,60,42,60,0,57,57,0,87,18
721,36,39,42,48,0,60,0,72,48,33,0,66,0,75,0,84,63,0,51,60,84,84,0,42,48,0,75,30
722,54,57,21,48,0,45,0,66,57,51,0,24,0,102,0,81,54,0,45,78,84,54,0,54,51,0,81,33
723,54,42,60,60,0,30,0,48,48,45,0,81,0,90,0,84,81,0,42,39,72,72,0,36,42,0,87,27
724,39,60,42,42,0,45,0,33,24,33,0,54,0,54,0,72,78,0,33,81,84,99,0,57,63,0,81,66
725,63,57,48,57,0,48,0,66,27,30,0,78,0,69,0,54,84,0,33,51,69,54,0,39,90,0,108,15
726,54,33,45,39,0,36,0,69,57,9,0,66,0,81,0,78,72,0,54,84,48,78,0,63,51,0,102,21
727,42,39,60,42,0,33,0,75,45,15,0,90,0,51,0,54,75,0,51,66,90,75,0,69,51,0,96,21
728,30,33,42,57,0,75,0,57,75,24,0,78,0,57,0,84,51,0,36,63,72,81,0,39,87,0,81,18
729,57,36,48,33,0,21,0,63,51,21,0,84,0,75,0,99,63,0,51,54,66,90,0,51,54,0,93,30
730,78,66,18,39,0,54,0,66,21,39,0,63,0,75,0,45,84,0,63,45,54,45,0,93,75,0,105,12
731,18,39,33,60,0,39,0,72,39,42,0,90,0,66,0,75,60,0,57,84,57,87,0,72,27,0,87,36
732,51,45,21,45,0,75,0,84,24,21,0,63,0,72,0,105,45,0,27,78,48,96,0,39,78,0,96,27
733,51,69,33,51,0,75,0,57,51,51,0,69,0,72,0,72,42,0,57,75,36,84,0,51,57,0,75,12
734,75,36,18,45,0,42,0,60,72,21,0,75,0,96,0,90,60,0,27,48,69,93,0,48,63,0,84,18
735,57,30,27,66,0,39,0,90,51,51,0,81,0,45,0,102,60,0,30,78,69,78,0,57,48,0,75,6
736,60,54,63,57,0,33,0,72,36,42,0,93,0,69,0,72,66,0,42,81,48,48,0,39,54,0,99,12
737,66,45,66,36,0,45,0,72,18,39,0,75,0,66,0,60,78,0,45,78,54,78,0,69,33,0,84,33
738,33,51,33,48,0,54,0,78,33,42,0,84,0,93,0,90,63,0,54,48,45,72,0,57,42,0,93,27
739,51,27,36,66,0,33,0,48,75,36,0,78,0,39,0,93,90,0,60,72,39,75,0,30,54,0,96,42
740,33,66,57,30,0,15,0,69,54,48,0,66,0,66,0,96,24,0,45,66,75,84,0,72,48,0,90,36
741,45,51,33,57,0,39,0,51,66,27,0,87,0,60,0,81,72,0,54,51,48,84,0,60,84,0,81,9
742,45,36,57,60,0,27,0,72,42,45,0,72,0,57,0,75,42,0,84,60,75,78,0,24,63,0,99,27
743,48,24,24,39,0,51,0,72,60,51,0,81,0,51,0,87,96,0,36,81,69,90,0,51,36,0,75,18
744,27,36,72,24,0,21,0,90,48,51,0,81,0,96,0,84,42,0,21,51,54,84,0,78,57,0,90,33
745,60,33,45,78,0,42,0,42,33,30,0,66,0,96,0,60,78,0,42,57,84,69,0,60,33,0,93,39
746,45,54,69,36,0,30,0,60,63,6,0,60,0,72,0,60,42,0,51,42,69,87,0,81,81,0,90,42
747,48,39,45,30,0,42,0,96,33,45,0,60,0,93,0,75,72,0,45,57,60,63,0,78,42,0,108,9
748,54,30,27,48,0,42,0,60,30,30,0,69,0,75,0,81,78,0,48,84,51,66,0,78,81,0,81,27
749,48,48,45,63,0,15,0,48,39,54,0,93,0,42,0,96,60,0,45,78,51,87,0,66,48,0,90,24
750,54,51,18,48,0,45,0,69,72,30,0,60,0,57,0,75,78,0,30,51,84,93,0,69,45,0,87,24
751,48,87,57,57,0,24,0,90,39,42,0,69,0,99,0,72,45,0,36,54,72,72,0,57,39,0,75,6
752,51,63,33,54,0,51,0,51,45,33,0,57,0,66,0,45,81,0,78,39,69,69,0,78,66,0,93,18
753,21,63,54,48,0,33,0,93,27,21,0,78,0,78,0,69,57,0,45,84,51,87,0,63,69,0,90,9
754,45,24,72,24,0,27,0,78,33,48,0,72,0,54,0,78,72,0,60,51,63,87,0,72,45,0,99,36
755,39,54,39,51,0,30,0,81,51,39,0,84,0,96,0,57,54,0,66,96,51,87,0,48,42,0,57,18
756,54,42,9,24,0,75,0,69,48,42,0,69,0,75,0,66,75,0,78,72,45,75,0,69,36,0,93,24
757,63,24,60,87,0,57,0,60,42,48,0,63,0,51,0,78,72,0,69,69,51,60,0,27,51,0,90,18
758,69,27,42,21,0,54,0,81,45,60,0,81,0,63,0,90,51,0,36,57,72,84,0,51,57,0,81,18
759,21,72,39,51,0,45,0,69,42,21,0,63,0,72,0,96,60,0,54,48,72,81,0,45,45,0,90,54
760,66,21,18,54,0,78,0,45,78,33,0,96,0,75,0,72,81,0,57,57,39,66,0,60,33,0,84,27
761,45,48,21,45,0,72,0,75,45,36,0,90,0,66,0,93,96,0,39,60,54,75,0,48,39,0,84,9
762,42,48,30,66,0,39,0,87,24,27,0,90,0,72,0,75,51,0,45,48,90,96,0,42,60,0,93,15
763,51,30,45,51,0,51,0,78,33,36,0,84,0,48,0,78,60,0,66,96,51,60,0,54,36,0,99,33
764,51,42,42,36,0,63,0,69,48,18,0,51,0,81,0,87,54,0,63,48,66,90,0,78,39,0,96,18
765,36,27,54,48,0,63,0,42,36,9,0,63,0,75,0,105,72,0,33,96,75,81,0,45,48,0,96,36
766,30,57,24,30,0,51,0,21,39,30,0,57,0,87,0,87,66,0,63,87,78,69,0,45,39,0,105,75
767,72,33,63,51,0,33,0,69,30,18,0,72,0,90,0,96,63,0,39,48,60,66,0,57,54,0,105,21
768,75,54,48,36,0,60,0,48,27,18,0,60,0,72,0,93,21,0,42,57,90,81,0,87,51,0,99,21
769,54,51,36,57,0,42,0,60,39,12,0,72,0,42,0,72,84,0,60,90,75,69,0,36,45,0,93,51
770,45,84,39,42,0,69,0,60,51,39,0,60,0,45,0,78,72,0,45,57,72,81,0,45,33,0,114,9
771,48,30,42,42,0,36,0,66,69,54,0,66,0,87,0,75,69,0,30,57,54,75,0,60,51,0,93,36
772,57,42,42,27,0,24,0,60,48,45,0,72,0,78,0,60,72,0,39,60,84,84,0,51,48,0,108,39
773,72,45,33,45,0,54,0,60,42,48,0,63,0,63,0,84,63,0,36,72,72,87,0,39,45,0,102,15
774,27,33,48,69,0,54,0,57,27,24,0,72,0,87,0,108,66,0,45,66,51,90,0,36,48,0,84,48
775,63,69,33,63,0,66,0,57,69,33,0,75,0,42,0,75,39,0,33,69,63,75,0,48,60,0,81,27
776,54,51,48,27,0,51,0,78,39,36,0,84,0,72,0,87,45,0,39,75,90,78,0,36,45,0,87,18
777,51,36,30,45,0,42,0,54,75,42,0,93,0,69,0,69,63,0,39,72,48,69,0,57,60,0,87,39
778,54,54,24,54,0,42,0,84,42,6,0,72,0,102,0,69,69,0,33,75,51,81,0,51,69,0,90,18
779,45,21,39,45,0,45,0,78,60,36,0,75,0,93,0,66,99,0,9,63,48,87,0,63,48,0,93,27
780,57,24,33,33,0,60,0,81,33,48,0,84,0,78,0,96,63,0,33,63,48,63,0,75,54,0,93,21
781,48,42,42,48,0,57,0,51,57,30,0,60,0,54,0,69,93,0,42,60,54,81,0,75,36,0,108,33
782,27,51,27,45,0,54,0,54,24,51,0,99,0,72,0,81,84,0,48,69,75,84,0,39,18,0,93,45
783,60,66,21,60,0,33,0,57,45,12,0,69,0,99,0,66,48,0,87,54,72,72,0,69,27,0,93,30
784,45,63,21,24,0,78,0,81,24,18,0,96,0,69,0,78,87,0,60,63,51,108,0,63,24,0,66,21
785,33,63,30,39,0,42,0,84,54,27,0,66,0,66,0,93,57,0,57,60,63,69,0,81,36,0,81,39
786,39,72,27,39,0,39,0,51,57,63,0,78,0,57,0,93,78,0,39,75,54,78,0,57,24,0,90,30
787,33,63,36,60,0,72,0,69,24,33,0,69,0,75,0,93,75,0,45,69,33,75,0,69,39,0,93,15
788,69,42,51,18,0,24,0,84,51,30,0,84,0,87,0,72,78,0,54,57,54,90,0,33,45,0,90,27
789,51,48,60,30,0,42,0,75,39,33,0,75,0,81,0,66,90,0,51,57,48,87,0,60,42,0,87,18
790,39,36,63,63,0,90,0,72,18,30,0,60,0,48,0,63,81,0,51,66,45,78,0,66,60,0,93,18
791,42,42,51,63,0,54,0,57,48,66,0,90,0,87,0,57,54,0,27,69,36,90,0,54,60,0,75,18
792,60,45,42,66,0,69,0,60,33,39,0,60,0,78,0,93,54,0,42,72,30,81,0,57,66,0,78,15
793,63,36,60,69,0,36,0,48,36,33,0,42,0,81,0,96,66,0,51,57,54,78,0,81,42,0,87,24
794,63,63,45,24,0,36,0,72,30,39,0,72,0,81,0,78,63,0,60,48,87,78,0,39,48,0,81,33
795,84,48,36,21,0,60,0,69,39,21,0,75,0,51,0,99,54,0,30,60,63,105,0,63,54,0,75,33
796,57,51,33,39,0,48,0,66,45,27,0,66,0,66,0,84,78,0,30,66,69,93,0,54,54,0,96,18
797,48,45,15,54,0,78,0,69,51,42,0,51,0,84,0,111,51,0,39,66,66,93,0,36,30,0,90,21
798,51,51,39,48,0,39,0,57,51,27,0,90,0,75,0,57,69,0,66,69,42,75,0,72,48,0,90,24
